CLASS,REGION-CENTROID-COL,REGION-CENTROID-ROW,REGION-PIXEL-COUNT,SHORT-LINE-DENSITY-5,SHORT-LINE-DENSITY-2,VEDGE-MEAN,VEDGE-SD,HEDGE-MEAN,HEDGE-SD,INTENSITY-MEAN,RAWRED-MEAN,RAWBLUE-MEAN,RAWGREEN-MEAN,EXRED-MEAN,EXBLUE-MEAN,EXGREEN-MEAN,VALUE-MEAN,SATURATION-MEAN,HUE-MEAN
BRICKFACE,0,-0.099722992,0,0,0,0.296297381,0.477634354,0.8709668,0.294984714,-0.030725672,0.00826443,-0.042168687,-0.127247604,0.704061934,-0.129257644,-0.274193566,-0.060542775,0.084314446,0.74987255
BRICKFACE,-0.285148515,-0.232686981,0,0,0,0.037038214,0.312494018,-0.096774005,0.124998413,-0.008085689,0.038567431,-0.018072289,-0.113416334,0.742746657,-0.101310009,-0.379032171,-0.03549057,0.116447025,0.793241458
BRICKFACE,0.079207921,-0.398891967,0,0,0,0.074075495,0.264223323,0.129032645,0.867676642,0.057408549,0.096418689,0.064257018,-0.060857553,0.603481655,0.045414835,-0.572580729,0.050104409,0.194023707,0.645126696
BRICKFACE,0.007920792,-0.177285319,0,0.11111111,0,0.222223353,-0.162598841,0.096774353,0.950645931,0.029917124,0.057851209,0.038152609,-0.080221296,0.5415861,0.027947603,-0.467741978,0.022964543,0.18912496,0.572936545
BRICKFACE,-0.427722772,-0.675900277,0,0,0,-0.148146991,-0.223573153,-0.354838251,-0.328297655,0.045279955,0.074380118,0.052208802,-0.063623777,0.533849156,0.034934559,-0.475806414,0.037578288,0.159372579,0.56473271
BRICKFACE,-0.443564356,-0.753462604,0,0,0,0.333334729,0.576716964,0.741934793,1.824859449,0.063877088,0.077134986,0.086345386,-0.049792532,0.379110259,0.132751153,-0.540322624,0.073068933,0.223673656,0.468650875
BRICKFACE,-0.277227723,-0.531855956,0,0.11111111,0,0.037038348,0.495418229,-0.451611965,-0.467929208,0.016171434,0.049586729,0.020080319,-0.094052541,0.603481655,-0.006986861,-0.451612817,0.004175399,0.18465846,0.651827787
BRICKFACE,0.158415842,-0.36565097,0,0,0,1.27E-06,0.44714678,0.129032239,1.474769346,0.048514279,0.085399391,0.048192759,-0.058091329,0.595744718,0,-0.45967747,0.033402946,0.117346459,0.623989373
BRICKFACE,-0.411881188,-0.531855956,0,0.22222222,0,1.74074234,6.247346998,0.419354777,0.813037747,0.042045675,0.0716253,0.050200771,-0.069156275,0.5415861,0.038428005,-0.491935575,0.035490608,0.177002341,0.619860882
BRICKFACE,-0.823762376,-0.64265928,0,0,0,0.111112176,0.363305933,0.129032123,0.236299026,-0.060642786,-0.052341646,-0.048192814,-0.160442617,0.479690552,-0.031441049,-0.266129058,-0.066805854,0.258635485,0.47707581
BRICKFACE,-0.918811881,-0.232686981,0,0,0,0.703705072,1.013701848,0.1935483,-0.208903014,-0.103497064,-0.033057869,-0.142570284,-0.196403904,1.052224433,-0.338864618,-0.153225799,-0.158663894,0.007004125,1.351193757
BRICKFACE,-0.340594059,-0.155124654,0,0,0,-0.296295181,-0.274385267,0.096774005,0.100714758,-0.099454235,-0.016528959,-0.142570284,-0.199170128,1.152804691,-0.356331881,-0.217741937,-0.162839237,0.014788253,1.417978109
BRICKFACE,0.047524752,-0.011080332,0,0,0,0.2592603,-0.022864772,0.322580597,0.794824036,0.031534243,0.049586729,0.042168633,-0.071922574,0.456479708,0.04192142,-0.411290277,0.027139867,0.158485248,0.500789747
BRICKFACE,-0.396039604,-0.354570637,0,0,0,1.000001653,0.851101703,2.129030317,1.248121492,0.021022854,0.057851209,0.024096344,-0.091286292,0.626692499,-0.006986861,-0.475806414,0.008350722,0.177922066,0.690909724
BRICKFACE,-0.768316832,-0.709141274,0,0,0,-0.259257967,-0.459849175,-0.032258002,0.707808718,-0.016171412,0.00826443,-0.008032139,-0.12448133,0.564796944,-0.013973817,-0.395161333,-0.025052167,0.233767123,0.590165193
BRICKFACE,-0.926732673,-0.387811634,0,0.11111111,0,1.000001453,1.552308435,0.741934793,1.849144033,-0.094602771,-0.035812737,-0.122489983,-0.190871381,0.94390721,-0.272489073,-0.193548412,-0.141962431,0.065285904,1.178964605
BRICKFACE,0.221782178,-0.055401662,0,0.22222222,0,-0.296295515,-0.396334247,-0.258064304,-0.297943017,-0.009702873,0.035812613,-0.026104428,-0.105117562,0.735009712,-0.136244536,-0.290322582,-0.043841311,0.02963342,0.767747318
BRICKFACE,-0.332673267,-0.720221607,0,0,0,0.296297581,0.538607582,0.290322596,0.537821708,0.112391378,0.107437987,0.15261038,-0.005532548,0.170212743,0.268995626,-0.637096866,0.141962393,0.256353056,0.345139429
BRICKFACE,-0.784158416,-0.686980609,0,0,0,-0.5185176,-0.365846844,-0.096774005,-0.142122564,-0.038002825,-0.00826448,-0.036144579,-0.143845098,0.634429436,-0.066375545,-0.346774212,-0.054279714,0.217084465,0.646405128
BRICKFACE,-0.158415842,-0.55401662,0,0,0,0.814816382,2.68287886,0.1935483,2.899414069,0.105114225,0.096418689,0.144578332,-0.008298797,0.147001933,0.25851535,-0.5887096,0.133611746,0.242196625,0.331517913
BRICKFACE,-0.451485149,-0.531855956,0,0,0,0.037037948,-0.175302095,-0.032257653,-0.044987668,-0.011319991,0.033057819,-0.016064259,-0.121715106,0.727272768,-0.076855916,-0.41935493,-0.033402889,0.172897189,0.800250677
BRICKFACE,0.15049505,-0.066481994,0,0,0,-0.222220853,-0.37600931,-0.322579959,-0.50030754,0.00970283,0.041322299,0.006024054,-0.088520043,0.595744718,-0.052401728,-0.338709704,-0.010438422,0.091597935,0.613864197
BRICKFACE,-0.792079208,-0.764542936,0,0,0,-0.259258167,-0.215951599,-0.161290066,-0.304014278,-0.002425721,0.030303026,-0.006024108,-0.102351313,0.618955549,-0.062882099,-0.338709704,-0.022964487,0.113882725,0.626929831
BRICKFACE,-0.752475248,-0.609418283,0,0.11111111,0,-0.185184138,0.038110171,0.580644901,1.199553634,-0.036385685,-0.002754868,-0.034136548,-0.146611372,0.66537721,-0.062882099,-0.387096825,-0.052192034,0.242368583,0.689510546
BRICKFACE,-0.332673267,-0.299168975,0,0,0,0.259260434,1.989294279,0.61290238,3.387112628,-0.012128583,0.035812613,-0.028112494,-0.110650085,0.758220546,-0.136244536,-0.314516107,-0.045929029,0.05209342,0.798139064
BRICKFACE,-0.364356436,-0.698060942,0,0,0,-0.148147257,-0.040650156,0.870967381,0.853509833,0.07438852,0.066115688,0.118473922,-0.047026308,0.185686686,0.255021904,-0.620967705,0.106471879,0.330456172,0.347300978
BRICKFACE,-0.19009901,-0.398891967,0,0.11111111,0,0.148149591,-3.43E-08,1.225805689,0.641028515,0.046897139,0.090909077,0.044176663,-0.063623777,0.657640273,-0.013973817,-0.491935575,0.029227547,0.119378392,0.712972233
BRICKFACE,-0.902970297,-0.088642659,0,0,0,-0.074073095,-0.030487108,0.387096717,0.155353161,-0.156054182,-0.088154333,-0.192771128,-0.251728909,1.090909143,-0.373799123,-0.112903186,-0.210855928,0.13153646,1.402193438
BRICKFACE,-0.926732673,-0.908587258,0,0,0,0.037038481,1.288087547,-0.193547836,0.616744204,-0.097837095,-0.099173582,-0.080321296,-0.196403904,0.441005849,-0.038427911,-0.209677429,-0.100208744,0.344684795,0.431961221
BRICKFACE,-0.41980198,-0.055401662,0,0,0,-0.555554728,-0.429362122,0.096774179,0.634956713,-0.038811373,0.024793389,-0.066265103,-0.1383126,0.920696373,-0.220087313,-0.290322582,-0.085594998,0.024336113,1.015645139
BRICKFACE,0.205940594,-0.587257618,0,0,0,0.518519867,1.422739074,0.258064884,0.859582181,0.087325641,0.093663896,0.120481953,-0.033195063,0.294003901,0.209607037,-0.629032213,0.10855956,0.273394595,0.419457249
BRICKFACE,0.102970297,-0.199445983,0,0,0,0.74074222,0.691044836,0.709676676,1.401918761,0.002425743,0.030303026,0.010040151,-0.107883861,0.572533881,0,-0.435483873,-0.006263023,0.216750497,0.614766261
BRICKFACE,-0.293069307,-0.786703601,0,0,0,0.333334529,0.546231036,0.709677198,-0.055105914,0.088942781,0.074380118,0.132530079,-0.024896266,0.116054187,0.26550218,-0.572580729,0.121085587,0.278320565,0.288367536
BRICKFACE,-0.879207921,-0.675900277,0,0.11111111,0,0.629630777,1.613282212,0.967740921,3.385089915,-0.059025668,-0.024793389,-0.064257073,-0.160442617,0.696324991,-0.122270719,-0.282258074,-0.083507318,0.17414626,0.740885471
BRICKFACE,-0.007920792,-0.155124654,0,0.11111111,0,-0.444443572,-0.132111301,-0.290322422,-0.457810963,0.005660001,0.033057819,0.008032084,-0.09681884,0.564796944,-0.024454094,-0.370967663,-0.008350741,0.145204161,0.592645948
BRICKFACE,0.118811881,-0.498614958,0,0.22222222,0,0.407408758,0.454767696,0.935483152,2.529086994,0.103497085,0.121212078,0.120481953,-0.005532548,0.37137335,0.139737983,-0.54838706,0.10855956,0.149448995,0.455612698
BRICKFACE,0.19009901,-0.232686981,0,0.11111111,0,-0.481480693,-0.490336629,0.096774179,-0.214974132,0.016980004,0.046831911,0.026104374,-0.09681884,0.572533881,0.020960741,-0.483870922,0.010438403,0.226230631,0.607435909
BRICKFACE,-0.895049505,-0.221606648,0,0,0,0.407408758,0.698666164,0.290322363,1.242049581,-0.081665651,-0.027548257,-0.106425705,-0.177040136,0.889748592,-0.24454147,-0.20161292,-0.12734861,0.059794585,0.972373052
BRICKFACE,-0.411881188,-0.454293629,0,0,0,0.37037141,0.945104205,0.225806418,0.011674159,-0.039619965,0.01652891,-0.056224934,-0.146611372,0.858800818,-0.164192108,-0.35483872,-0.075156577,0.138060315,0.931684003
BRICKFACE,-0.427722772,-0.64265928,0,0,0,0.555556615,0.881590169,0.548386783,1.339187154,0.017788574,0.057851209,0.020080319,-0.09681884,0.657640273,-0.013973817,-0.491935575,0.004175399,0.203133326,0.685550489
BRICKFACE,-0.245544554,-0.232686981,0,0.11111111,0,-0.259257967,-0.307413362,0.161290357,0.489255435,-0.034768545,0.01652891,-0.050200826,-0.1383126,0.812379157,-0.153711769,-0.330645123,-0.068893516,0.113491412,0.855018376
BRICKFACE,0.031683168,-0.731301939,0,0,0,0.925926958,1.928318993,0.741934561,0.319267495,0.152011331,0.159779559,0.178714863,0.041493735,0.232108353,0.234061131,-0.620967705,0.169102335,0.152279145,0.373655595
BRICKFACE,-0.625742574,-0.731301939,0,0,0,-0.148147257,0.081299078,-0.064516119,0.333433922,0.023448542,0.035812613,0.044176663,-0.088520043,0.41779499,0.087336286,-0.475806414,0.029227547,0.257129808,0.470799739
BRICKFACE,-0.871287129,-0.155124654,0,0,0,0.037038281,-0.022865149,-0.032257944,-0.020703865,-0.087325663,-0.016528959,-0.120481971,-0.188105132,1.036750539,-0.293449783,-0.241935461,-0.141962431,0.053634115,1.205040317
BRICKFACE,-0.411881188,-0.520775623,0,0.11111111,0,0.555556815,0.393794056,0.032258408,0.667334775,0.023448542,0.057851209,0.02811244,-0.088520043,0.603481655,0.003493509,-0.475806414,0.012526121,0.189731202,0.659517487
BRICKFACE,-0.942574257,-0.864265928,0,0,0,0.592594296,1.067053405,0.548387132,0.294984167,-0.06387711,-0.057851258,-0.046184783,-0.168741364,0.464216658,-0.006986861,-0.306451599,-0.064718174,0.323616994,0.479933577
BRICKFACE,0.142574257,-0.398891967,0,0.11111111,0,0.111112443,0.302332294,-0.129032123,0.17963698,0.105114225,0.112947599,0.130522067,-0.005532548,0.286266951,0.185152849,-0.564516221,0.118997925,0.181872415,0.397878047
BRICKFACE,-0.855445545,-0.210526316,0,0,0,0.074075162,-0.162598533,0.48387078,0.634957369,-0.120477056,-0.049586778,-0.156626549,-0.218533896,1.075435243,-0.338864618,-0.177419396,-0.17327764,0.093378393,1.338186409
BRICKFACE,-0.253465347,-0.36565097,0,0,0,0.296297381,1.422738937,0.870967207,2.11626217,0.004851453,0.041322299,0,-0.09681884,0.642166386,-0.062882099,-0.362903228,-0.016701426,0.099417238,0.708516828
BRICKFACE,-0.198019802,-0.465373961,0,0.11111111,0,0.185186472,2.284004182,0.612902903,0.49734924,0.094602793,0.107437987,0.120481953,-0.022130042,0.340425555,0.178165988,-0.604838761,0.10855956,0.224866008,0.448030738
BRICKFACE,-0.776237624,-0.376731302,0,0,0,0.48148292,1.623446817,0.870967207,0.027863845,-0.023448564,-0.022038571,-0.008032139,-0.118948832,0.379110259,0.017467232,-0.274193566,-0.025052167,0.195226947,0.429481429
BRICKFACE,-0.768316832,-0.432132964,0,0,0,1.000001253,2.802287252,1.258063227,0.756374773,-0.06387711,-0.013774166,-0.082329362,-0.163208866,0.835589994,-0.195633157,-0.258064477,-0.100208744,0.097389497,0.956666096
BRICKFACE,-0.253465347,-0.764542936,0,0,0,0.555556615,0.607204813,0.806450971,1.104442272,0.118051346,0.077134986,0.190763079,-0.008298797,-0.139264997,0.443668231,-0.71774202,0.181628456,0.390564082,0.184881809
BRICKFACE,-0.19009901,-0.520775623,0,0,0.11111111,0.48148292,0.739314708,1.354837522,3.992181581,0.0695371,0.107437987,0.070281091,-0.038727511,0.580270824,0.024454188,-0.500000083,0.056367432,0.105978462,0.642037874
BRICKFACE,-0.245544554,-0.121883657,0,0,0,0.259260434,0.434442875,-0.064516119,0.017745578,-0.066302798,0.002754818,-0.100401651,-0.163208866,0.998065815,-0.279475966,-0.233870953,-0.121085606,-0.002946683,1.154206663
BRICKFACE,-0.768316832,-0.631578947,0,0,0,-0.037035614,0.637692799,0.516129072,0.746258145,-0.0185971,0.011019224,-0.018072289,-0.121715106,0.611218598,-0.055895143,-0.346774212,-0.03549057,0.173735361,0.62102772
BRICKFACE,-0.38019802,-0.210526316,0,0,0,8.00E-07,-0.345522072,-0.1935483,0.30105515,-0.072771358,-0.011019347,-0.094377543,-0.179806385,0.94390721,-0.220087313,-0.314516107,-0.114822545,0.138045939,1.052051553
BRICKFACE,-0.261386139,-0.376731302,0,0,0,-0.296295515,-0.243898091,0.838709089,0.762445264,0.010511421,0.041322299,0.012048181,-0.094052541,0.588007775,-0.024454094,-0.395161333,-0.004175342,0.149804428,0.640400897
BRICKFACE,0,-0.686980609,0,0,0,0.666668191,1.026404175,0.838709089,1.029567826,0.110774194,0.123966897,0.134538091,-0.002766249,0.324951661,0.181659434,-0.596774108,0.123173249,0.185026819,0.443986704
BRICKFACE,-0.237623762,-0.077562327,0,0.11111111,0,0.296297581,0.416660097,1.4193537,1.005284553,-0.038002825,0.022038521,-0.066265103,-0.132780102,0.889748592,-0.223580791,-0.250000042,-0.085594998,0.001008602,0.982126677
BRICKFACE,-0.744554455,-0.59833795,0,0,0,0.074075295,0.447146848,0.1935483,2.243755037,-0.001617151,0.019283728,0.012048181,-0.113416334,0.518375276,0.027947603,-0.443548309,-0.004175342,0.255744542,0.565679251
BRICKFACE,-0.728712871,-0.243767313,0,0,0,0.629631243,0.363307648,0.709677198,1.450485964,-0.022639972,0.030303026,-0.040160675,-0.12448133,0.812379157,-0.153711769,-0.330645123,-0.058455113,0.075468679,0.855697413
BRICKFACE,-0.776237624,-0.099722992,0,0,0,-0.370369523,0.111786412,0.774193085,0.980998438,-0.15201131,-0.063360944,-0.196787152,-0.257261432,1.261121928,-0.412227078,-0.20161292,-0.194154464,0.298852904,1.729182823
BRICKFACE,-0.641584158,-0.409972299,0,0.11111111,0,-0.11111011,-0.215951119,0.612903193,-0.182595524,-0.012128583,0.027548208,-0.012048235,-0.12448133,0.688588047,-0.052401728,-0.435483873,-0.029227566,0.210233537,0.720411128
BRICKFACE,-0.720792079,-0.221606648,0,0,0,-0.037036281,-0.490336715,-0.064516119,-0.103673302,-0.030725672,0.01652891,-0.050200826,-0.12448133,0.773694434,-0.171179032,-0.250000042,-0.068893516,0.023484506,0.798864504
BRICKFACE,-0.348514851,-0.487534626,0,0,0,0.62963151,1.034026188,0.322580481,2.664674213,0.063877088,0.107437987,0.062248952,-0.047026308,0.634429436,0.006986956,-0.516128955,0.048016691,0.105372572,0.709989546
BRICKFACE,-0.198019802,-0.332409972,0,0.11111111,0,1.370372263,1.471010798,0.193548475,-0.184619221,0.026682866,0.052341597,0.036144579,-0.082987595,0.52611222,0.031441049,-0.45967747,0.020876862,0.184724423,0.594056045
BRICKFACE,0.205940594,-0.332409972,0,0,0,-0.11111011,-0.276925122,-0.032257827,0.683525227,0.038811417,0.077134986,0.040160621,-0.071922574,0.618955549,0,-0.483870922,0.025052205,0.153909737,0.640178512
BRICKFACE,-0.625742574,-0.698060942,0,0,0,0.37037141,1.829235972,0.354838367,-0.069271302,0.003234313,0.027548208,0.018072289,-0.113416334,0.5415861,0.038428005,-0.491935575,0.002087718,0.274499987,0.597008385
BRICKFACE,-0.942574257,-0.653739612,0,0,0,-0.037036148,-0.185464231,0.032258118,-0.158311322,-0.07843137,-0.060606076,-0.074297223,-0.177040136,0.580270824,-0.090829639,-0.233870953,-0.093945721,0.234853871,0.592134704
BRICKFACE,-0.712871287,-0.177285319,0,0,0,0.222223153,-0.071136359,-0.419354254,0.100714703,-0.055791409,-0.002754868,-0.074297223,-0.157676368,0.851063881,-0.188646264,-0.290322582,-0.093945721,0.110303791,0.912092295
BRICKFACE,-0.697029703,-0.199445983,0,0.11111111,0,0.185186605,0.088921036,0.935483558,2.213401055,-0.032342856,0.013774042,-0.052208838,-0.12448133,0.76595749,-0.174672479,-0.233870953,-0.070981178,0.020770457,0.798417005
BRICKFACE,-0.316831683,-0.265927978,0,0.11111111,0,-0.037035614,-0.276925582,0.258064478,1.223838765,-0.01697996,0.033057819,-0.034136548,-0.116182583,0.781431379,-0.146724876,-0.314516107,-0.052192034,0.055162471,0.840936836
BRICKFACE,-0.910891089,-0.354570637,0,0,0,0.444445905,-0.16259867,-0.064515771,0.454853512,-0.077622822,-0.022038571,-0.102409681,-0.174273862,0.897485542,-0.241048023,-0.217741937,-0.123173287,0.052473766,1.006336765
BRICKFACE,-0.356435644,-0.454293629,0,0.11111111,0,0.407408758,0.576716552,-0.064515887,0.77054038,0.022639972,0.066115688,0.018072289,-0.085753819,0.680851097,-0.045414866,-0.443548309,0.002087718,0.133717202,0.715856814
BRICKFACE,0.19009901,-0.354570637,0,0,0,-0.185184138,-0.175301203,0.322580481,-0.32222735,0.0695371,0.099173507,0.080321223,-0.044260009,0.510638326,0.076855884,-0.54838706,0.066805817,0.178361167,0.556658613
BRICKFACE,0.095049505,-0.609418283,0,0,0,0.074075295,0.386172386,0.387096717,0.131070379,0.119668486,0.13498617,0.146586344,0,0.332688619,0.206113528,-0.661290246,0.135699408,0.212477343,0.456442506
BRICKFACE,-0.324752475,-0.299168975,0,0,0,-0.037035881,0.119408906,-0.290322422,-0.239257624,-0.005659979,0.041322299,-0.020080356,-0.105117562,0.742746657,-0.122270719,-0.330645123,-0.037578288,0.06021273,0.779227035
BRICKFACE,-0.364356436,-0.166204986,0,0.11111111,0,-0.074073095,-0.335359689,0.1935483,0.301055696,-0.108348506,-0.022038571,-0.150602423,-0.213001398,1.19148943,-0.359825328,-0.250000042,-0.167014579,0.09497851,1.478260311
BRICKFACE,0.015841584,-0.199445983,0,0,0,0.666667991,0.873968018,1.483869703,0.55198879,0.005660001,0.022038521,0.016064223,-0.09681884,0.471953616,0.017467232,-0.370967663,0,0.181482668,0.51997201
BRICKFACE,-0.720792079,-0.731301939,0,0,0,0.185186205,-0.276925925,0.032257944,0.157376694,0.044471385,0.060606002,0.064257018,-0.069156275,0.425531948,0.101310104,-0.516128955,0.050104409,0.238532298,0.487786573
BRICKFACE,-0.213861386,-0.609418283,0,0,0,0.851853329,1.73523443,0.064516294,0.106785849,0.045279955,0.079889804,0.054216868,-0.071922574,0.580270824,0.045414835,-0.54838706,0.039666006,0.214783,0.61409461
BRICKFACE,-0.253465347,-0.166204986,0,0.11111111,0,0.11111231,0.759641244,0.25806471,0.956716695,-0.060642786,0.005509637,-0.088353416,-0.163208866,0.967118041,-0.241048023,-0.290322582,-0.106471804,0.07674274,1.115544287
BRICKFACE,-0.277227723,-0.376731302,0,0.11111111,0,0.518520134,0.721531724,0.161290183,1.314900603,-0.011319991,0.044077117,-0.026104428,-0.118948832,0.8201161,-0.129257644,-0.395161333,-0.043841311,0.117723398,0.867172955
BRICKFACE,-0.443564356,-0.520775623,0,0,0,-0.444443572,-0.345521921,-0.419354411,-0.433527422,-0.007277119,0.035812613,-0.012048235,-0.116182583,0.711798878,-0.073362406,-0.411290277,-0.029227566,0.164445752,0.742558737
BRICKFACE,0.221782178,-0.498614958,0,0,0,0.555556815,2.131568711,0.580644901,2.753713992,0.0614514,0.093663896,0.068273061,-0.049792532,0.5415861,0.048908281,-0.516128955,0.054279752,0.159317035,0.58299332
BRICKFACE,0.158415842,-0.664819945,0,0,0,0.407408758,0.881589757,1.129031162,2.941912092,0.124519906,0.101928375,0.178714863,0.005532523,0.007736937,0.352838498,-0.661290246,0.169102335,0.294724329,0.263678638
BRICKFACE,-0.182178218,-0.199445983,0,0,0,0.629631043,1.91815768,0.032258118,0.181660787,-0.06468568,-0.011019347,-0.082329362,-0.168741364,0.866537768,-0.192139742,-0.29838709,-0.102296462,0.136882692,0.973008415
BRICKFACE,-0.776237624,-0.742382271,0,0,0,0.629630577,1.948643334,0.193548068,-0.111767762,0.038811417,0.049586729,0.060240922,-0.071922574,0.386847209,0.104803519,-0.483870922,0.045929011,0.235047687,0.451934435
BRICKFACE,-0.364356436,-0.520775623,0,0,0,1.037038801,2.591418401,0.451612662,1.490958432,0.093794223,0.090909077,0.126506043,-0.016597494,0.208897495,0.213100484,-0.54838706,0.114822602,0.213868485,0.348470867
BRICKFACE,-0.253465347,-0.59833795,0,0,0,1.851853983,1.514199464,0.548386551,0.124997867,-0.086517093,-0.049586778,-0.086345404,-0.199170128,0.750483601,-0.118777273,-0.346774212,-0.106471804,0.340541099,0.784613888
BRICKFACE,-0.657425743,-0.897506925,0,0.11111111,0,0.333334529,0.57671717,0.129032239,0.430569146,0.017788574,0.027548208,0.036144579,-0.088520043,0.402321117,0.069869054,-0.41935493,0.020876862,0.22320596,0.451137382
BRICKFACE,-0.356435644,-0.64265928,0,0,0,0.629631043,3.198622768,0.83870874,1.830930431,0.042854267,0.052341597,0.062248952,-0.063623777,0.37137335,0.097816657,-0.451612817,0.048016691,0.194894468,0.475138091
BRICKFACE,-0.76039604,-0.066481994,0,0,0,-0.222220926,-0.467471189,1.935481726,1.150986979,-0.119668508,-0.066115738,-0.140562272,-0.22130017,0.928433316,-0.258515256,-0.209677429,-0.13987475,0.282511187,1.428692886
BRICKFACE,-0.910891089,-0.786703601,0,0,0,0.259260434,0.800289994,0.096774179,0.610673276,-0.045279977,-0.022038571,-0.038152645,-0.15214387,0.588007775,-0.045414866,-0.346774212,-0.056367432,0.265563149,0.596240234
BRICKFACE,-0.704950495,-0.853185596,0,0,0,0.666667991,1.605661639,1.064515217,0.246416911,0.005660001,0.022038521,0.018072289,-0.099585064,0.471953616,0.027947603,-0.395161333,0.002087718,0.208008493,0.50940672
BRICKFACE,0.221782178,-0.64265928,0,0,0,0.148149057,0.213411065,-0.032258002,-0.287824624,0.052557107,0.074380118,0.074297187,-0.069156275,0.464216658,0.118777336,-0.596774108,0.060542831,0.279248829,0.526226726
BRICKFACE,-0.728712871,-0.454293629,0,0.11111111,0,0.888890077,2.001997429,0.741934561,1.50917187,-0.025874252,0.011019224,-0.030120524,-0.130013853,0.680851097,-0.087336192,-0.346774212,-0.04801671,0.147274755,0.780819696
BRICKFACE,-0.942574257,-0.265927978,0,0,0,0.481482786,-0.114327083,-0.225806418,-0.239256859,-0.091368491,-0.033057869,-0.126506025,-0.177040136,0.936170267,-0.307423568,-0.104838751,-0.148225435,-0.071839802,1.111424466
BRICKFACE,-0.942574257,-0.36565097,0,0,0,-0.037035814,0.637691564,0.645160846,1.369539716,-0.059025668,-0.022038571,-0.070281127,-0.154910119,0.719535821,-0.153711769,-0.233870953,-0.089770322,0.107493931,0.816339301
BRICKFACE,-0.285148515,-0.576177285,0,0,0,1.07E-06,-0.071136427,0.225806418,0.084524525,0.043662815,0.082644598,0.042168633,-0.063623777,0.618955549,-0.010480308,-0.45967747,0.027139867,0.121235311,0.647119008
BRICKFACE,-0.403960396,-0.565096953,0,0.11111111,0,0.555557415,0.668178384,0.806450971,0.594484846,0.024257156,0.055096415,0.034136512,-0.091286292,0.572533881,0.031441049,-0.508064519,0.018789144,0.229169362,0.617645222
BRICKFACE,-0.411881188,-0.698060942,0,0,0,8.00E-07,0.081298975,0.354838193,0.270701113,0.047705687,0.074380118,0.056224898,-0.060857553,0.510638326,0.045414835,-0.475806414,0.041753687,0.157611588,0.567281707
BRICKFACE,-0.847524752,-0.620498615,0,0,0,0.185186205,0.119408357,0.032258176,0.011674159,-0.06549425,-0.027548257,-0.068273115,-0.174273862,0.735009712,-0.115283826,-0.338709704,-0.08768266,0.245955156,0.77613436
BRICKFACE,0.047524752,-0.022160665,0,0.11111111,0,0.259260434,0.007622185,1.032257099,1.660943584,0.043662815,0.060606002,0.048192759,-0.049792532,0.433268898,0.020960741,-0.338709704,0.033402946,0.077553257,0.462006946
BRICKFACE,-0.681188119,-0.886426593,0,0.11111111,0,-0.148146857,-0.467471532,-0.032257827,-0.263541553,0.020214262,0.00826443,0.060240922,-0.094052541,0.216634453,0.185152849,-0.491935575,0.045929011,0.34347936,0.337401077
BRICKFACE,-0.403960396,-0.686980609,0,0,0,-0.222221046,0.386172523,0.419354196,0.205944934,0.046088569,0.068870506,0.05823291,-0.063623777,0.479690552,0.062882099,-0.483870922,0.043841349,0.179240546,0.545110655
BRICKFACE,-0.863366337,-0.731301939,0,0.22222222,0,-0.037035881,-0.429362335,-0.064515771,0.017745305,-0.039619965,-0.005509661,-0.042168687,-0.143845098,0.67311416,-0.090829639,-0.330645123,-0.060542775,0.186549614,0.691101281
BRICKFACE,0.221782178,-0.332409972,0,0,0,-0.037035881,-0.185463613,0.516128666,1.547620641,0.043662815,0.085399391,0.046184729,-0.071922574,0.642166386,0.010480371,-0.532258116,0.031315265,0.179826146,0.666107627
BRICKFACE,-0.324752475,-0.066481994,0,0,0,0.148149324,0.548770473,0.064516294,-0.06320032,0.000808559,0.038567431,-0.004016096,-0.102351313,0.657640273,-0.066375545,-0.370967663,-0.020876825,0.126521768,0.674994673
BRICKFACE,-0.182178218,-0.033240997,0,0.22222222,0,0.111112443,-0.215951277,0.645160846,2.510874375,-0.001617151,0.041322299,-0.008032139,-0.107883861,0.704061934,-0.076855916,-0.395161333,-0.025052167,0.129837242,0.760548631
BRICKFACE,-0.681188119,-0.288088643,0,0.11111111,0,0.555557081,0.119408357,0.806450797,1.565832713,0.001617129,0.027548208,0,-0.094052541,0.557060001,-0.048908313,-0.306451599,-0.016701426,0.095714329,0.603255875
BRICKFACE,0.118811881,-0.576177285,0,0,0,-0.185184138,-0.35822505,0.161290357,0.659240642,0.095411363,0.118457285,0.112449778,-0.019363743,0.425531948,0.132751153,-0.5887096,0.100208781,0.181036359,0.493655608
BRICKFACE,-0.807920792,-0.653739612,0,0,0,1.07E-06,0.508120556,0.387096717,1.150985722,-0.016171412,0,0,-0.127247604,0.495164446,0.027947603,-0.41935493,-0.016701426,0.282755885,0.523118475
BRICKFACE,-0.364356436,-0.210526316,0,0.11111111,0,0.074075495,0.477634354,0.258064304,0.058218046,-0.059025668,0.013774042,-0.090361446,-0.163208866,1.021276645,-0.258515256,-0.306451599,-0.110647147,0.052180535,1.153668444
BRICKFACE,-0.427722772,-0.04432133,0,0,0,-0.11111011,-0.307412525,0.483870606,1.800575902,-0.012128583,0.013774042,-0.008032139,-0.116182583,0.572533881,-0.031441049,-0.362903228,-0.025052167,0.163811385,0.693449569
